stock,entry_time,avg_entry_price,last_entry_price,quantity,exit_time,exit_price,tp,sl,trades,pnl,tax,mtf_charge,leverage,mtf_rate_daily,max_mtf_days,brokerage,returns,cum_pnl,cum_max,drawdown,drawdown_pct
NSE:AUBANK-EQ,2020-01-01 11:00:00,397.28,397.28,252,2020-01-01 12:05:00,398.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 11:00:00'), 'entry_price': 397.28, 'quantity': 252}]",141.28000000000688,40.16,0.0,1,0.00019199999999999998,100,0,0.0014111833483561919,500141.28,500141.28,0.0,0.0
NSE:APOLLOTYRE-EQ,2020-01-01 11:00:00,163.6,163.6,611,2020-01-01 12:05:00,163.85,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 11:00:00'), 'entry_price': 163.6, 'quantity': 611}]",112.66,40.09,0.0,1,0.00019199999999999998,100,0,0.0011270553303534628,500253.94,500253.94,0.0,0.0
NSE:ADANIENT-EQ,2020-01-01 11:00:00,208.3,208.3,480,2020-01-01 12:10:00,208.15,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 11:00:00'), 'entry_price': 208.3, 'quantity': 480}]",-112.09000000000273,40.09,0.0,1,0.00019199999999999998,100,0,-0.0011210793726996592,500141.85,500253.94,-112.09000000002561,-0.022406620125775642
NSE:AUROPHARMA-EQ,2020-01-01 11:00:00,458.4,458.4,218,2020-01-01 12:15:00,459.25,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 11:00:00'), 'entry_price': 458.4, 'quantity': 218}]",145.22000000000497,40.08,0.0,1,0.00019199999999999998,100,0,0.0014531998014634567,500287.07,500287.07,0.0,0.0
NSE:BAJAJ-AUTO-EQ,2020-01-01 11:00:00,3175.35,3175.35,31,2020-01-02 09:15:00,3165.95,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 11:00:00'), 'entry_price': 3175.35, 'quantity': 31}]",-330.8500000000028,39.45,0.0,1,0.00019199999999999998,100,0,-0.0033610722109882,499956.22000000003,500287.07,-330.8499999999767,-0.06613203095574241
NSE:BOSCHLTD-EQ,2020-01-01 12:05:00,15403.0,15403.0,6,2020-01-01 12:55:00,15437.6,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 12:05:00'), 'entry_price': 15403.0, 'quantity': 6}]",170.5300000000022,37.07,0.0,1,0.00019199999999999998,100,0,0.0018452033153714882,500126.75,500287.07,-160.32000000000698,-0.032045601338448935
NSE:BANDHANBNK-EQ,2020-01-01 12:05:00,505.6,505.6,198,2020-01-01 14:40:00,503.5,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 12:05:00'), 'entry_price': 505.6, 'quantity': 198}]",-455.9100000000045,40.11,0.0,1,0.00019199999999999998,100,0,-0.00455414509014197,499670.84,500287.07,-616.2299999999814,-0.12317528014465402
NSE:COLPAL-EQ,2020-01-01 12:10:00,1457.75,1457.75,69,2020-01-01 12:15:00,1460.6,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 12:10:00'), 'entry_price': 1457.75, 'quantity': 69}]",156.29999999999373,40.35,0.0,1,0.00019199999999999998,100,0,0.001553913490862121,499827.14,500287.07,-459.929999999993,-0.09193321746252467
NSE:IRB-EQ,2020-01-01 12:15:00,7.349999999999999,7.35,13618,2020-01-01 13:45:00,7.35,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 12:15:00'), 'entry_price': 7.35, 'quantity': 13618}]",-40.13999999998791,40.14,0.0,1,0.00019199999999999998,100,0,-0.00040102984944883783,499787.0,500287.07,-500.070000000007,-0.09995661091141271
NSE:BDL-EQ,2020-01-01 12:15:00,147.03,147.03,681,2020-01-01 12:25:00,147.48,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 12:15:00'), 'entry_price': 147.03, 'quantity': 681}]",266.27999999999224,40.17,0.0,1,0.00019199999999999998,100,0,0.0026594111124193663,500053.28,500287.07,-233.78999999997905,-0.04673116976618625
NSE:ASTRAL-EQ,2020-01-01 12:25:00,656.55,656.55,153,2020-01-01 13:00:00,660.38,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 12:25:00'), 'entry_price': 656.55, 'quantity': 153}]",545.6700000000062,40.32,0.0,1,0.00019199999999999998,100,0,0.005432138585386238,500598.95,500598.95,0.0,0.0
NSE:COFORGE-EQ,2020-01-01 13:00:00,317.14,317.14,316,2020-01-01 14:45:00,316.81,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 13:00:00'), 'entry_price': 317.14, 'quantity': 316}]",-144.45999999999498,40.18,0.0,1,0.00019199999999999998,100,0,-0.0014414829372963404,500454.49,500598.95,-144.46000000002095,-0.028857431682591615
NSE:DMART-EQ,2020-01-01 13:45:00,1827.35,1827.35,55,2020-01-01 15:20:00,1833.5,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 13:45:00'), 'entry_price': 1827.35, 'quantity': 55}]",297.930000000005,40.32,0.0,1,0.00019199999999999998,100,0,0.002964352253760463,500752.42000000004,500752.42000000004,0.0,0.0
NSE:MAHABANK-EQ,2020-01-01 14:40:00,12.75,12.75,7858,2020-01-01 14:50:00,12.9,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 14:40:00'), 'entry_price': 12.75, 'quantity': 7858}]",1138.4400000000028,40.26,0.0,1,0.00019199999999999998,100,0,0.011362867366340812,501890.86000000004,501890.86000000004,0.0,0.0
NSE:BANKINDIA-EQ,2020-01-01 14:45:00,69.9,69.9,1433,2020-01-01 15:10:00,70.3,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 14:45:00'), 'entry_price': 69.9, 'quantity': 1433}]",532.9899999999877,40.21,0.0,1,0.00019199999999999998,100,0,0.005321029843251177,502423.85000000003,502423.85000000003,0.0,0.0
NSE:ABFRL-EQ,2020-01-01 14:50:00,234.25,234.25,429,2020-01-01 14:55:00,235.5,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 14:50:00'), 'entry_price': 234.25, 'quantity': 429}]",495.92,40.33,0.0,1,0.00019199999999999998,100,0,0.004934858808924978,502919.77,502919.77,0.0,0.0
NSE:APOLLOTYRE-EQ,2020-01-01 14:55:00,163.25,163.25,616,2020-01-01 15:20:00,163.6,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 14:55:00'), 'entry_price': 163.25, 'quantity': 616}]",175.2599999999965,40.34,0.0,1,0.00019199999999999998,100,0,0.0017428054334638979,503095.03,503095.03,0.0,0.0
NSE:APLAPOLLO-EQ,2020-01-01 15:10:00,189.53,189.53,531,2020-01-02 10:05:00,190.68,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 15:10:00'), 'entry_price': 189.53, 'quantity': 531}]",570.2500000000031,40.4,0.0,1,0.00019199999999999998,100,0,0.005666211879261675,503665.28,503665.28,0.0,0.0
NSE:CHOLAFIN-EQ,2020-01-01 15:20:00,302.75,302.75,333,2020-01-02 09:25:00,304.25,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 15:20:00'), 'entry_price': 302.75, 'quantity': 333}]",459.04,40.46,0.0,1,0.00019199999999999998,100,0,0.004553256807592068,504124.32,504124.32,0.0,0.0
NSE:BOSCHLTD-EQ,2020-01-01 15:20:00,15273.0,15273.0,7,2020-01-02 09:20:00,15350.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-01 15:20:00'), 'entry_price': 15273.0, 'quantity': 7}]",496.09000000000003,42.91,0.0,1,0.00019199999999999998,100,0,0.004640214758069796,504620.41000000003,504620.41000000003,0.0,0.0
NSE:AUBANK-EQ,2020-01-02 09:15:00,396.53,396.53,254,2020-01-02 10:05:00,398.45,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 09:15:00'), 'entry_price': 396.53, 'quantity': 254}]",447.260000000004,40.42,0.0,1,0.00019199999999999998,100,0,0.004440688325554938,505067.67000000004,505067.67000000004,0.0,0.0
NSE:ASIANPAINT-EQ,2020-01-02 09:20:00,1789.5,1789.5,56,2020-01-02 10:15:00,1791.2,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 09:20:00'), 'entry_price': 1789.5, 'quantity': 56}]",55.01000000000255,40.19,0.0,1,0.00019199999999999998,100,0,0.0005489362551391305,505122.68,505122.68,0.0,0.0
NSE:ABB-EQ,2020-01-02 09:25:00,1293.9,1293.9,78,2020-01-02 09:50:00,1288.9,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 09:25:00'), 'entry_price': 1293.9, 'quantity': 78}]",-430.44,40.44,0.0,1,0.00019199999999999998,100,0,-0.004264983026865707,504692.24,505122.68,-430.4400000000023,-0.08521494223937882
NSE:BAJAJ-AUTO-EQ,2020-01-02 09:50:00,3128.3,3128.3,32,2020-01-02 12:30:00,3125.75,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 09:50:00'), 'entry_price': 3128.3, 'quantity': 32}]",-121.74000000000582,40.14,0.0,1,0.00019199999999999998,100,0,-0.0012161157817345465,504570.5,505122.68,-552.179999999993,-0.10931601804139798
NSE:HDFCAMC-EQ,2020-01-02 10:05:00,3165.75,3165.75,32,2020-01-02 10:30:00,3175.5,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 10:05:00'), 'entry_price': 3165.75, 'quantity': 32}]",271.36,40.64,0.0,1,0.00019199999999999998,100,0,0.0026786701413567086,504841.86,505122.68,-280.820000000007,-0.05559441520226473
NSE:BPCL-EQ,2020-01-02 10:05:00,244.35,244.35,413,2020-01-02 11:45:00,244.03,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 10:05:00'), 'entry_price': 244.35, 'quantity': 413}]",-172.6199999999972,40.46,0.0,1,0.00019199999999999998,100,0,-0.0017105222086961672,504669.24,505122.68,-453.4400000000023,-0.08976829153662282
NSE:GLENMARK-EQ,2020-01-02 10:15:00,344.4,344.4,293,2020-01-02 10:55:00,345.6,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 10:15:00'), 'entry_price': 344.4, 'quantity': 293}]",311.1100000000133,40.49,0.0,1,0.00019199999999999998,100,0,0.0030830687390249185,504980.35000000003,505122.68,-142.3299999999581,-0.02817731328158896
NSE:GODREJCP-EQ,2020-01-02 10:30:00,686.3,686.3,147,2020-01-02 13:40:00,683.45,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 10:30:00'), 'entry_price': 686.3, 'quantity': 147}]",-459.37999999998664,40.43,0.0,1,0.00019199999999999998,100,0,-0.004553451863041456,504520.97000000003,505122.68,-601.7099999999627,-0.11912155676715264
NSE:ALKEM-EQ,2020-01-02 10:55:00,2081.0,2081.0,49,2020-01-02 12:05:00,2085.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 10:55:00'), 'entry_price': 2081.0, 'quantity': 49}]",155.1,40.9,0.0,1,0.00019199999999999998,100,0,0.001521050515352705,504676.07000000007,505122.68,-446.6099999999278,-0.08841614476703517
NSE:COFORGE-EQ,2020-01-02 11:45:00,315.0,315.0,321,2020-01-02 12:05:00,315.95,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 11:45:00'), 'entry_price': 315.0, 'quantity': 321}]",264.37999999999636,40.57,0.0,1,0.00019199999999999998,100,0,0.0026146466894130084,504940.45,505122.68,-182.22999999998137,-0.03607638445376901
NSE:AMBUJACEM-EQ,2020-01-02 12:05:00,203.9,203.9,496,2020-01-02 13:00:00,204.3,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 12:05:00'), 'entry_price': 203.9, 'quantity': 496}]",157.83000000000283,40.57,0.0,1,0.00019199999999999998,100,0,0.0015605965922574595,505098.28,505122.68,-24.399999999965075,-0.00483050968924323
NSE:MPHASIS-EQ,2020-01-02 12:05:00,893.65,893.65,113,2020-01-02 12:35:00,900.3,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 12:05:00'), 'entry_price': 893.65, 'quantity': 113}]",710.9099999999975,40.54,0.0,1,0.00019199999999999998,100,0,0.007039936147320624,505809.19000000006,505809.19000000006,0.0,0.0
NSE:JSWENERGY-EQ,2020-01-02 12:05:00,69.5,69.5,1455,2020-01-02 12:15:00,69.85,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 12:05:00'), 'entry_price': 69.5, 'quantity': 1455}]",468.6699999999917,40.58,0.0,1,0.00019199999999999998,100,0,0.0046346757645429225,506277.86000000004,506277.86000000004,0.0,0.0
NSE:IGL-EQ,2020-01-02 12:15:00,210.13,210.13,482,2020-01-02 12:30:00,211.05,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 12:15:00'), 'entry_price': 210.13, 'quantity': 482}]",402.8000000000077,40.64,0.0,1,0.00019199999999999998,100,0,0.003976988756022084,506680.66000000003,506680.66000000003,0.0,0.0
NSE:ICICIGI-EQ,2020-01-02 12:30:00,1369.0,1369.0,74,2020-01-02 14:50:00,1358.4,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 12:30:00'), 'entry_price': 1369.0, 'quantity': 74}]",-824.9699999999933,40.57,0.0,1,0.00019199999999999998,100,0,-0.008143347876729842,505855.69000000006,506680.66000000003,-824.9699999999721,-0.16281852952508036
NSE:PAGEIND-EQ,2020-01-02 12:35:00,23558.9,23558.9,4,2020-01-02 13:55:00,23505.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 12:35:00'), 'entry_price': 23558.9, 'quantity': 4}]",-253.37000000000583,37.77,0.0,1,0.00019199999999999998,100,0,-0.0026886866534516236,505602.32000000007,506680.66000000003,-1078.3399999999674,-0.21282438528440525
NSE:ASIANPAINT-EQ,2020-01-02 13:00:00,1790.4,1790.4,57,2020-01-02 14:40:00,1789.5,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 13:00:00'), 'entry_price': 1790.4, 'quantity': 57}]",-92.22000000000519,40.92,0.0,1,0.00019199999999999998,100,0,-0.0009036498753586887,505510.10000000003,506680.66000000003,-1170.5599999999977,-0.2310251983961649
NSE:AUBANK-EQ,2020-01-02 13:40:00,398.0,398.0,255,2020-01-02 14:15:00,399.48,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 13:40:00'), 'entry_price': 398.0, 'quantity': 255}]",336.6800000000046,40.72,0.0,1,0.00019199999999999998,100,0,0.0033173711695734026,505846.78,506680.66000000003,-833.8800000000047,-0.16457703358956005
NSE:BPCL-EQ,2020-01-02 13:55:00,243.93,243.93,415,2020-01-02 15:10:00,243.98,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 13:55:00'), 'entry_price': 243.93, 'quantity': 415}]",-19.84000000000708,40.59,0.0,1,0.00019199999999999998,100,0,-0.00019598749196769448,505826.94,506680.66000000003,-853.7200000000303,-0.1684927149183137
NSE:DMART-EQ,2020-01-02 14:15:00,1828.45,1828.45,55,2020-01-03 09:15:00,1836.35,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 14:15:00'), 'entry_price': 1828.45, 'quantity': 55}]",394.1399999999925,40.36,0.0,1,0.00019199999999999998,100,0,0.003919265945572305,506221.08,506680.66000000003,-459.5800000000163,-0.090704073844069
NSE:ATGL-EQ,2020-01-02 14:40:00,181.8,181.8,557,2020-01-03 10:10:00,179.4,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 14:40:00'), 'entry_price': 181.8, 'quantity': 557}]",-1377.3100000000031,40.51,0.0,1,0.00019199999999999998,100,0,-0.013601369113572069,504843.77,506680.66000000003,-1836.890000000014,-0.36253406632888135
NSE:DIVISLAB-EQ,2020-01-02 14:50:00,1822.85,1822.85,56,2020-01-02 14:55:00,1827.45,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 14:50:00'), 'entry_price': 1822.85, 'quantity': 56}]",216.65000000000765,40.95,0.0,1,0.00019199999999999998,100,0,0.0021223633321447934,505060.42000000004,506680.66000000003,-1620.2399999999907,-0.319775378835259
NSE:MAHABANK-EQ,2020-01-02 14:55:00,12.9,12.9,7846,2020-01-02 15:00:00,12.95,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 14:55:00'), 'entry_price': 12.9, 'quantity': 7846}]",351.68999999999164,40.61,0.0,1,0.00019199999999999998,100,0,0.0034747375347532207,505412.11000000004,506680.66000000003,-1268.5499999999884,-0.25036479584596505
NSE:IGL-EQ,2020-01-02 15:00:00,210.58,210.58,481,2020-01-02 15:15:00,211.08,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 15:00:00'), 'entry_price': 210.58, 'quantity': 481}]",199.87,40.63,0.0,1,0.00019199999999999998,100,0,0.001973265008690975,505611.98000000004,506680.66000000003,-1068.679999999993,-0.21091785899228777
NSE:APLAPOLLO-EQ,2020-01-02 15:10:00,190.5,190.5,532,2020-01-03 10:05:00,189.61,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 15:10:00'), 'entry_price': 190.5, 'quantity': 532}]",-514.0899999999928,40.61,0.0,1,0.00019199999999999998,100,0,-0.005072622501134655,505097.89,506680.66000000003,-1582.7700000000186,-0.31238018834190723
NSE:CIPLA-EQ,2020-01-02 15:15:00,472.8,472.8,214,2020-01-03 11:05:00,471.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-02 15:15:00'), 'entry_price': 472.8, 'quantity': 214}]",-425.75000000000244,40.55,0.0,1,0.00019199999999999998,100,0,-0.004207880671126106,504672.14,506680.66000000003,-2008.5200000000186,-0.39640747290414013
NSE:BAJAJ-AUTO-EQ,2020-01-03 09:15:00,3108.55,3108.55,33,2020-01-03 10:25:00,3109.7,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 09:15:00'), 'entry_price': 3108.55, 'quantity': 33}]",-3.190000000012006,41.14,0.0,1,0.00019199999999999998,100,0,-3.1097028089311886e-05,504668.95,506680.66000000003,-2011.710000000021,-0.3970370607790755
NSE:ADANIPORTS-EQ,2020-01-03 10:05:00,379.5,379.5,267,2020-01-03 10:25:00,381.3,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 10:05:00'), 'entry_price': 379.5, 'quantity': 267}]",439.940000000003,40.66,0.0,1,0.00019199999999999998,100,0,0.004341805944150869,505108.89,506680.66000000003,-1571.7700000000186,-0.310209195669718
NSE:LTIM-EQ,2020-01-03 10:10:00,1805.0,1805.0,56,2020-01-03 11:15:00,1815.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 10:10:00'), 'entry_price': 1805.0, 'quantity': 56}]",519.43,40.57,0.0,1,0.00019199999999999998,100,0,0.005138800949742777,505628.32,506680.66000000003,-1052.3400000000256,-0.2076929480592422
NSE:AUBANK-EQ,2020-01-03 10:25:00,396.53,396.53,255,2020-01-03 10:45:00,397.75,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 10:25:00'), 'entry_price': 396.53, 'quantity': 255}]",270.53000000000696,40.57,0.0,1,0.00019199999999999998,100,0,0.002675464556992765,505898.85000000003,506680.66000000003,-781.8099999999977,-0.1543003437312957
NSE:COCHINSHIP-EQ,2020-01-03 10:25:00,202.85,202.85,498,2020-01-03 11:20:00,203.0,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 10:25:00'), 'entry_price': 202.85, 'quantity': 498}]",34.19000000000283,40.51,0.0,1,0.00019199999999999998,100,0,0.00033845017734237745,505933.04000000004,506680.66000000003,-747.6199999999953,-0.14755250378019072
NSE:AXISBANK-EQ,2020-01-03 10:45:00,748.8,748.8,135,2020-01-03 13:05:00,747.5,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 10:45:00'), 'entry_price': 748.8, 'quantity': 135}]",-216.01999999999387,40.52,0.0,1,0.00019199999999999998,100,0,-0.0021369499841721457,505717.02,506680.66000000003,-963.640000000014,-0.1901868526025868
NSE:ADANIENT-EQ,2020-01-03 11:05:00,207.55,207.55,487,2020-01-03 12:20:00,209.05,0.0,0.0,"[{'entry_time': Timestamp('2020-01-03 11:05:00'), 'entry_price': 207.55, 'quantity': 487}]",689.92,40.58,0.0,1,0.00019199999999999998,100,0,0.006825697476721919,506406.94,506680.66000000003,-273.72000000003027,-0.05402219220288185
